IP,TTL,FREQ
107.236.114.108,117,4
107.236.114.108,118,149
69.68.176.227,56,2
100.190.61.163,54,680
140.115.58.40,54,5
71.221.135.119,117,521
115.40.80.233,122,17
140.139.47.147,119,4
115.46.165.56,59,120
140.143.223.82,118,24
0.92.182.43,53,37
115.48.10.175,121,6
240.27.235.163,53,3
241.80.242.89,119,2
241.229.142.23,55,36
241.229.142.23,246,31
227.33.189.226,249,3
107.254.47.103,22,1
107.254.47.103,23,214
245.252.41.252,120,267
245.252.41.252,121,173
107.211.67.163,117,1
107.211.67.163,53,1
143.173.9.186,121,56
244.93.109.76,120,1286
0.42.149.74,53,29
0.42.149.74,244,2
54.251.116.87,23,1
140.137.122.63,56,153
140.137.122.63,55,8
245.252.210.60,117,162
115.34.74.75,122,4
115.34.159.223,122,247
0.180.181.78,120,281
227.247.87.236,61,2537
140.136.246.136,120,143
115.52.61.226,122,253
109.46.134.35,58,87
245.73.198.240,53,1
1.16.34.74,53,56
240.99.76.69,58,54
245.253.124.38,119,133
237.10.159.95,245,4
107.154.51.4,56,21176
115.34.194.0,123,190
115.32.86.51,122,81
245.65.92.48,115,356
241.8.139.190,120,12
0.180.182.170,56,62
245.252.49.114,123,843
3.32.200.241,47,1
0.3.167.137,252,25
3.182.168.29,53,2
245.252.155.104,122,26
245.252.155.104,123,14
3.189.146.227,119,7
225.209.3.85,114,23
245.104.165.238,56,1
140.121.102.129,118,18
3.45.196.77,119,11
140.137.193.163,119,4
245.239.246.68,119,10
115.32.218.35,121,690
243.243.252.124,247,13
140.132.228.78,120,14
227.78.192.71,120,6
129.251.29.221,23,1
244.171.234.80,244,9
115.51.173.125,122,3
53.78.214.147,23,1
115.52.102.139,122,4
245.38.168.24,117,195
241.201.123.27,60,1454
227.247.80.200,61,150
140.137.90.144,120,17
236.68.116.14,120,132
236.68.116.14,118,5
227.247.82.21,61,104
153.125.113.142,120,1
145.150.107.135,122,2
153.125.229.1,121,692
109.242.6.254,251,23
244.131.145.130,117,2
140.133.48.104,120,1
245.252.228.187,118,105
115.51.160.215,122,1
245.253.128.253,122,194
140.119.177.183,119,101
140.128.159.41,249,1
140.138.22.167,121,277
245.38.171.72,21,3
236.33.115.57,117,4
115.50.218.75,122,269
140.137.3.162,55,11
140.138.36.23,121,1
115.48.60.90,122,614
252.44.126.112,120,3
2.159.221.46,117,6
136.26.231.100,23,1
115.50.179.64,121,9
115.52.11.187,122,7
224.84.199.111,115,176
245.56.133.255,120,2
238.8.57.128,120,3
115.12.171.57,120,5
238.122.230.145,123,2
107.214.17.116,119,17
107.154.51.5,56,485
224.220.53.245,111,40
0.246.117.253,61,101
100.253.244.241,120,9470
0.141.64.49,58,9
0.180.238.186,58,8
236.165.86.69,49,1
0.3.117.73,122,99325
0.3.117.73,59,476
245.109.232.194,246,2
107.213.31.44,118,351
140.129.222.148,117,169
238.190.26.247,116,38
241.245.48.160,123,50
1.202.161.157,119,1
140.139.27.40,119,206
3.112.207.245,250,8
227.59.34.82,122,11
228.92.111.252,114,5
107.43.200.94,118,58
3.176.240.109,120,628
140.121.15.169,117,10
236.207.201.44,118,37
107.233.8.176,119,1
107.233.8.176,120,9
143.182.144.98,121,27
165.243.243.121,50,46
238.76.140.13,118,6
245.252.27.16,119,90
238.76.247.10,118,9
239.185.137.61,115,9113
140.139.174.98,119,2
245.252.9.214,119,6
115.48.25.170,122,18
107.233.98.253,118,1
238.76.250.155,118,58
237.108.166.6,122,3
107.211.181.131,119,23
140.133.115.242,120,2
107.236.112.231,119,2
107.236.112.231,118,1
227.118.168.169,121,74
245.55.197.228,120,2
140.157.162.14,122,1467
140.157.162.14,58,28
140.157.162.14,249,84
140.157.162.14,46,2
245.239.195.141,119,259
140.112.61.50,116,75
140.112.61.50,56,24
227.59.33.170,122,6
241.46.180.122,57,3
238.66.213.226,60,229
238.66.213.226,251,1
140.157.144.229,121,10
157.158.190.5,249,8
245.253.140.149,56,60
115.50.188.148,122,4
115.254.209.34,120,13
140.143.50.98,120,65
143.182.149.36,121,151
107.87.162.252,120,1
107.87.162.252,121,7
227.214.161.128,56,11
249.178.74.9,54,1
245.51.184.153,120,29
94.91.204.248,23,1
236.207.173.126,55,1
115.46.109.138,122,15
245.188.240.218,49,34
245.252.189.151,118,5
115.34.44.143,58,29
245.252.203.119,117,634
69.24.102.1,54,8
71.169.118.3,57,29
71.169.118.3,248,1
162.157.64.25,117,7
227.247.82.160,61,28
248.54.196.22,245,1
245.252.81.104,247,78
227.197.101.239,118,1
143.92.88.168,118,82
107.215.149.220,119,153
241.84.135.118,56,20
241.84.135.118,55,1
0.87.203.84,120,2
115.54.103.91,122,16
140.135.12.156,120,109
115.41.12.62,58,92
100.190.94.255,120,1
140.137.73.159,120,3
238.77.107.65,118,406
100.190.14.178,119,115
245.51.178.159,249,3
135.203.132.168,121,21
241.252.251.233,121,17
115.49.25.187,122,4
3.32.111.60,118,19
235.145.3.84,50,3
245.252.10.244,119,262
115.51.205.151,58,833
115.51.205.151,249,1
3.18.142.59,245,30
3.18.142.59,247,107
107.254.28.124,118,3
236.207.62.14,121,35
140.157.207.31,123,10
166.105.143.193,55,4
100.170.78.19,118,51
244.172.17.28,117,9
242.59.80.173,122,2
0.180.51.168,121,64
244.171.235.101,244,5
107.212.132.152,118,2
140.138.46.85,121,252
140.157.119.116,122,6
140.138.42.163,121,3
245.252.205.2,122,46
245.252.205.2,123,36
107.13.63.125,118,67
0.17.45.253,117,335
155.193.63.218,249,1
243.160.196.194,120,15
243.160.196.194,42,1
243.243.107.60,55,7
227.212.195.172,121,12
107.203.168.121,246,1
140.140.149.127,120,29
243.243.203.123,119,2
237.108.171.253,56,3
100.175.73.231,119,6
71.16.162.243,119,1195
166.108.123.64,55,4
115.51.163.116,122,3
71.222.156.41,117,114
2.157.37.87,117,1082
107.206.58.106,119,1
140.113.202.16,120,8
115.254.230.105,122,5
245.244.34.40,117,281
140.112.28.169,118,12
241.84.141.124,57,951
241.84.141.124,235,9
241.84.141.124,105,31
241.84.141.124,108,7
140.139.202.253,118,25
69.24.118.17,54,14
224.205.211.203,114,12
115.13.169.63,55,2
0.245.15.4,60,1
238.180.62.13,248,1
115.204.113.231,55,10
115.204.113.231,246,2
69.239.10.57,114,156
244.171.236.255,244,5
252.56.196.255,55,13
115.32.135.127,122,9
244.171.237.193,244,5
245.252.179.38,118,56
143.165.50.210,117,618
140.138.25.131,121,34
238.8.165.43,56,4
107.235.65.166,55,122
140.115.141.254,118,2
238.203.144.52,248,1
3.190.253.238,118,6
3.176.114.133,120,114
0.249.93.251,56,219
140.157.9.219,122,89
153.125.102.195,121,7
107.210.125.39,117,122
244.139.223.193,247,1
115.89.30.37,119,17
140.138.47.82,121,34
140.138.47.82,120,5
235.145.24.64,50,2755
140.157.144.231,121,14
245.13.158.229,244,9
227.109.117.123,53,232
227.109.117.123,244,3
115.13.65.47,56,8
165.50.34.205,57,93
150.178.247.139,23,1
227.202.170.84,246,4
115.46.136.122,122,1
238.76.129.147,118,39
244.171.234.187,244,9
3.176.121.134,119,2
143.173.63.38,120,4
238.181.43.194,120,4
1.88.49.250,252,17
140.128.230.102,120,14
140.157.209.102,250,5
115.32.90.52,122,12
115.32.90.52,249,2
241.245.18.55,121,1249
162.137.203.29,119,1
109.46.131.108,58,75
149.164.96.46,23,1
241.173.207.52,57,2
115.43.154.39,122,153
241.46.148.45,121,2
245.51.234.115,120,6
3.142.97.112,57,26
140.157.255.170,122,44
3.176.185.70,120,2
107.236.71.44,119,1
107.236.71.44,120,206
227.247.87.156,61,84
3.223.149.175,59,13
227.9.144.2,53,1
244.163.111.22,118,43
140.129.145.227,54,417
140.157.169.215,250,4
153.125.208.247,58,285
153.125.208.247,121,65
143.173.81.104,121,42
115.51.22.200,122,4
245.252.52.105,120,6
245.104.253.234,51,236
3.231.227.28,121,5
140.143.177.181,118,244
241.229.179.15,246,91
140.114.228.216,118,4
227.247.80.3,61,14
115.51.205.234,121,1
115.35.231.232,122,73
227.186.134.187,124,8891
240.64.137.254,246,1
248.95.149.125,113,1
245.253.39.191,119,689
244.63.222.34,247,4
245.252.246.63,123,674
245.252.246.63,122,5
140.136.239.64,119,84
140.113.66.75,116,9
100.142.163.120,121,1
140.122.96.246,55,13
140.122.96.246,246,1
0.20.68.215,115,16
245.69.203.30,115,91
115.46.171.104,123,23
244.131.39.32,117,31
140.138.27.149,121,6
248.211.30.164,118,7
140.140.242.4,56,14
245.56.199.4,118,32
153.125.14.85,57,4329
245.239.242.189,119,4
140.157.207.168,123,1210
0.92.191.53,116,3
0.113.26.106,56,11
0.113.26.106,119,274
140.137.151.187,55,6
115.51.201.150,122,5
140.140.149.31,120,138
107.43.200.55,118,95
1.241.90.106,245,21
143.182.216.39,121,30
115.36.78.97,119,6
115.54.185.114,122,3367
140.138.47.57,121,32
144.32.142.242,121,10
153.125.237.41,121,3
100.189.227.192,119,1
107.213.81.205,119,3
245.253.1.43,115,8
0.13.243.190,245,2
245.252.228.112,118,2
115.52.127.45,122,10
245.252.23.95,120,11
107.211.151.177,55,2
140.157.205.172,123,5567
162.157.88.244,116,20
115.35.105.167,122,1
0.42.148.2,117,2
115.41.178.68,122,10
244.118.58.199,116,1148
245.252.173.216,118,202
245.51.105.16,117,2
245.253.141.120,120,249
3.112.217.196,249,56
114.76.142.31,23,1
0.249.249.250,56,5
3.176.203.110,120,2
1.88.115.16,123,89
107.212.124.169,119,1639
241.229.109.213,21,49
252.66.202.16,55,7
241.245.124.31,60,169
115.51.251.123,249,3
107.215.211.122,119,6
115.49.93.233,122,13
240.99.51.33,116,37
162.157.59.135,116,22
224.85.250.248,115,6
2.45.173.61,119,16
162.140.84.78,118,14
241.43.32.138,119,18
3.176.200.108,120,1
245.113.239.243,53,13
245.35.202.129,244,1
245.35.202.129,245,1
245.253.102.230,123,6
245.253.29.85,119,411
162.143.249.101,115,41
227.59.40.6,123,39
227.64.190.15,123,144
241.201.119.0,60,5316
241.201.119.0,59,8
115.32.80.234,122,25
107.236.95.237,119,1
69.68.176.109,244,2
224.87.199.84,113,6
238.181.126.52,57,8
115.34.198.189,59,639
115.34.198.189,250,65
245.29.63.88,119,1
252.44.39.163,119,3
245.55.22.240,121,100
227.29.118.11,57,1
245.253.70.86,123,10
245.253.70.86,122,6
241.8.80.141,121,4
241.8.85.147,121,63
245.73.92.64,120,882
162.131.199.230,59,1586
162.131.199.230,250,11
115.49.28.55,122,5
140.131.248.26,119,23
245.106.243.36,56,24
245.253.76.154,118,184
0.20.107.5,245,2
241.84.146.134,57,141
107.214.118.144,118,10
115.40.92.8,122,106
227.64.167.1,60,985
238.181.122.149,245,177
115.50.245.78,122,1219
238.181.208.232,118,3608
238.181.208.232,56,1004
238.181.208.232,117,95
244.181.24.40,120,24
244.181.24.40,121,11
3.112.210.8,57,42
107.212.218.228,120,90
107.212.218.228,119,2
245.109.116.110,120,1
245.239.243.169,119,133
224.87.5.46,114,255
3.59.147.129,117,2
140.132.214.158,120,146
244.171.237.173,244,10
245.239.231.245,53,176
140.114.228.150,118,116
157.197.148.65,97,6
107.211.88.194,118,25
227.247.80.242,61,426
227.33.185.134,121,3
236.207.67.172,121,3
245.253.138.201,118,127
153.125.230.101,121,238
143.182.140.87,120,4
238.76.226.24,118,421
115.40.229.76,121,11
3.112.210.254,61,949
3.112.210.254,252,16
245.13.167.45,115,5
107.255.228.28,119,257
245.105.66.64,56,2
245.105.66.64,55,1
245.253.140.187,120,354
245.253.15.218,118,1334
245.252.19.176,120,167
115.43.188.163,122,3
140.113.207.237,57,79
236.32.105.6,118,7
162.134.220.249,54,1
245.239.243.216,119,107
238.77.129.240,115,42
238.77.129.240,113,4
238.77.129.240,19,38
115.54.3.146,121,9
114.153.9.78,23,1
115.48.60.142,122,467
140.138.88.196,121,41
140.129.94.189,118,769
162.159.112.190,56,4
241.201.106.8,25,6
241.201.106.8,121,27
238.206.43.55,12,2
238.181.88.153,56,475
115.254.222.235,57,9
107.215.251.173,119,2
0.12.236.8,55,74
0.12.236.8,56,49
245.252.228.73,118,56
140.113.71.179,117,22
236.204.86.213,119,3
140.136.253.133,119,13
3.142.159.125,58,27
3.142.159.125,56,1
238.2.76.37,56,1725
115.52.3.145,58,34
140.133.100.89,120,8
115.12.172.229,120,2
227.190.18.23,116,267
115.40.243.110,121,2
107.210.187.163,118,116
227.247.81.226,61,67
162.131.159.234,58,46
0.180.79.251,120,3
115.35.9.183,122,114
115.35.9.183,249,3
143.165.219.108,117,21
4.50.150.65,117,35
0.246.117.251,61,126
0.246.117.251,252,4
69.24.111.31,247,3
238.2.114.12,58,594
3.176.195.84,120,1
241.252.108.253,246,41
115.42.96.138,123,634
238.1.97.11,251,2
238.1.97.11,60,2
236.214.164.92,114,38
244.118.32.52,120,822
115.34.169.130,122,626
227.197.73.188,118,283
1.19.248.186,116,121
115.54.17.183,121,21
69.224.249.54,115,22
140.157.26.80,122,193
244.171.229.176,244,1
140.143.220.115,54,26
140.158.139.181,53,26
227.59.63.172,123,51
245.252.168.70,118,81
115.49.90.91,122,775
227.186.138.117,59,3
140.136.239.210,119,257
140.136.239.210,117,18
145.226.107.133,57,123
3.112.198.25,121,37
3.176.57.251,56,2
0.144.141.250,249,59
140.119.180.252,119,253
252.44.184.246,52,1
252.44.184.246,55,1
115.49.159.88,122,214
3.176.55.33,120,578
245.38.178.9,117,3
0.180.39.113,121,31
241.201.124.198,60,1
238.76.128.249,118,286
140.136.249.179,119,4
236.207.60.211,121,24
236.207.60.211,119,9
166.198.228.1,113,172
166.198.228.1,48,7
166.198.228.1,111,5
245.38.190.50,244,1
245.253.39.231,119,15
239.184.1.35,118,104
245.252.196.6,118,804
107.236.48.123,117,2
107.236.48.123,118,5239
241.240.225.25,58,260
115.54.226.234,122,4
228.85.209.165,114,6
0.61.221.32,58,10
115.32.73.166,122,2
244.56.121.213,112,32
245.253.1.96,115,121
245.56.27.171,56,103
236.192.188.130,50,37
115.51.61.112,123,10
115.51.61.112,250,2
245.55.96.2,120,182
245.55.96.2,55,4
107.211.130.212,118,10
162.134.80.9,118,8
187.95.166.166,23,1
162.134.115.200,117,409
162.134.115.200,118,7
107.236.26.60,119,1
107.236.26.60,120,5
243.160.204.125,123,28
241.84.155.205,58,1
140.129.69.255,118,23
245.38.173.152,244,1
227.203.229.187,118,299
245.191.48.77,114,38
115.40.28.230,121,19
245.10.67.20,116,56
241.8.6.255,121,3
115.49.49.149,121,1272
0.42.206.233,56,6
241.201.118.207,60,1241
241.201.118.207,251,4
115.50.192.112,122,935
227.186.182.10,59,37
227.186.182.10,28,3
245.97.173.246,53,514
227.247.83.221,61,1
238.76.250.58,118,331
236.249.87.247,116,26
115.46.81.175,122,3
115.49.115.237,122,29
3.39.83.9,57,192
162.134.227.125,118,4
162.134.227.125,119,8
0.180.163.135,121,174
107.210.131.133,116,130
245.239.230.46,117,41
1.238.146.42,120,26
241.46.246.94,57,865
140.115.221.252,119,7
0.144.156.125,121,19
227.118.171.217,121,8
245.19.86.9,242,17
241.46.246.98,57,121144
107.169.110.7,57,84
107.169.110.7,248,5
238.222.85.255,249,1
238.222.85.255,57,2
238.222.85.255,58,4
245.252.22.207,120,48
245.252.22.207,119,4
162.134.220.201,118,4
245.252.226.225,123,3
241.245.18.132,121,1
240.190.144.3,122,6
100.160.134.12,118,351
227.33.179.254,58,87
162.158.197.192,119,155
162.158.197.192,56,3
140.112.27.136,245,4
140.112.27.136,55,65
140.112.27.136,54,4
225.67.181.5,48,577
115.51.146.190,122,240
71.197.131.248,58,121
115.51.14.127,122,24
245.253.123.174,119,162
100.171.107.182,119,24
245.239.204.42,119,240
3.112.194.60,121,193
162.134.138.1,54,1
239.185.109.255,57,6
115.54.230.197,122,1
224.213.31.126,244,7
3.176.69.70,120,1463
244.171.225.127,244,2
227.247.87.21,61,214
245.239.207.154,119,35
107.206.45.144,120,60
236.207.174.1,55,2
162.139.152.71,56,13
238.90.98.30,245,1
107.34.136.44,119,11
245.252.62.179,119,14
245.55.203.9,120,321
245.55.203.9,119,3
69.79.163.103,113,88
69.79.163.103,17,5
241.201.121.200,60,1125
12.213.235.96,23,1
245.255.80.2,120,5
225.17.30.176,115,20
143.228.22.108,248,3
162.132.152.65,54,2
107.212.1.66,119,10
227.64.174.69,60,4244
0.87.21.197,247,1356
228.84.149.34,114,6
107.215.224.237,118,11
140.135.108.215,56,148
3.39.83.7,57,216
245.252.170.203,118,17
236.33.93.254,118,5
245.253.71.82,122,2
115.32.116.33,122,1042
238.93.113.101,124,68
3.176.92.70,121,15
243.225.134.176,121,5
244.229.52.172,114,1
140.123.22.218,119,53
140.136.251.211,119,19
245.38.178.73,117,13
16.209.59.153,23,1
224.83.148.106,113,6
245.13.207.94,53,91
107.233.28.235,120,166
140.135.133.205,120,3
245.252.172.211,118,8
227.214.161.244,56,56
115.32.87.44,58,20
227.247.83.212,61,25
245.252.143.9,119,516
140.157.150.98,122,15
245.10.208.189,117,494
100.174.174.27,119,342
115.35.180.18,122,9
0.84.17.23,58,266
140.130.209.39,119,67
245.55.59.194,58,9
245.55.59.194,249,1
107.213.161.140,55,1
239.185.71.43,51,5
241.46.131.202,57,1029
115.54.253.125,122,5
245.252.6.252,245,2
3.242.180.13,117,239
3.233.99.117,54,4
115.45.118.129,122,4522
178.110.194.156,23,1
140.134.74.180,118,16
239.185.109.254,57,1
2.157.30.234,116,710
2.168.98.218,53,1
89.204.224.28,121,1016
162.143.129.1,54,8
162.143.129.1,55,10
140.140.150.100,120,19
107.254.53.227,117,2
107.254.53.227,118,24
236.163.148.195,113,1
238.181.41.229,120,247
245.100.161.227,119,14
115.43.217.244,122,121
245.253.97.165,119,10
162.141.137.246,118,12
107.233.90.80,119,6374
5.102.154.250,56,2
143.47.154.81,120,5
252.44.120.228,247,6
140.121.113.158,118,11
3.235.153.120,124,15
245.253.76.149,118,11
245.253.29.74,119,94
107.233.17.194,118,2
107.233.17.194,119,14
69.24.237.124,51,35
69.24.237.124,241,1
115.33.226.53,122,826
3.116.147.120,56,1
248.181.145.31,246,6
252.208.111.220,250,1
140.136.231.167,120,2
140.135.238.117,119,1
140.132.102.36,247,2
227.247.88.117,61,16
0.113.23.61,56,19
100.171.114.14,118,7196
100.171.114.14,120,104
0.49.171.105,116,100
107.237.240.40,120,3258
115.54.249.152,122,4
227.214.189.231,56,1
115.51.253.29,122,3
245.252.166.190,118,294
107.237.240.157,120,198
0.57.92.246,119,1
0.57.92.246,120,9
115.89.18.132,55,51
131.68.214.219,115,19
236.132.22.155,112,7
140.132.228.134,120,3
245.51.101.84,118,75
245.51.101.84,54,2
245.38.165.122,244,5
69.242.162.251,248,5
241.201.119.139,60,57
140.129.111.137,54,25
162.136.138.1,117,48
238.76.226.46,118,1
227.112.10.45,248,9
140.137.14.167,118,219
245.252.172.111,118,124
227.186.186.187,251,1
165.6.157.35,123,17
245.51.167.117,121,16
3.112.210.218,123,5
140.136.248.55,55,8
244.171.237.136,244,2
115.51.165.203,122,3
240.50.137.31,124,58
140.136.241.239,119,10
244.181.90.109,244,10
236.212.214.97,242,1
227.65.158.249,246,84
227.65.158.249,116,66
227.65.158.249,247,79
140.131.124.15,118,49
239.184.23.148,115,54
225.70.15.249,116,664
140.137.114.226,119,196
115.51.172.216,122,3
245.252.158.163,119,14
237.19.126.33,114,6
107.211.227.49,246,22
227.212.78.145,121,11
245.110.85.254,121,28
107.214.104.205,119,113
140.138.36.135,121,29
48.239.224.6,250,3
245.239.241.111,119,101
115.32.128.225,122,898
69.24.253.68,51,156
240.169.246.130,20,6
162.137.220.253,56,526
227.212.4.155,23,43
245.252.132.225,119,1139
107.235.119.254,55,119
224.85.43.140,115,10
0.87.141.148,123,11
0.87.141.148,27,1
236.108.246.130,114,1
115.44.87.235,121,529
71.197.134.170,59,5
0.87.138.180,58,1339
0.87.138.180,249,3
241.84.142.149,57,1941
245.252.135.98,119,163
236.249.86.247,116,10
245.252.233.22,247,1
245.55.186.200,53,2
115.40.147.161,120,1158
140.136.244.168,55,65
140.136.244.168,53,8
227.186.167.103,60,11
140.137.192.99,119,30
227.203.237.17,118,717
140.137.123.43,120,4
227.109.117.122,53,289
115.51.40.219,123,21
238.251.100.5,54,688
140.137.56.233,56,42
115.52.54.19,122,259
115.50.200.220,122,122
140.130.251.66,56,16
238.139.121.107,244,1
2.169.95.232,116,114
100.253.249.114,118,10
100.253.249.114,120,3
162.142.117.29,120,114
227.220.222.98,55,96
131.68.233.10,242,14
245.239.246.83,119,107
236.67.254.197,119,51
241.46.251.222,56,182
227.13.151.136,119,234
162.136.92.249,245,6
140.159.195.210,120,1314
140.139.222.254,119,534
241.221.187.18,60,3594
241.221.187.18,251,3
237.0.15.171,52,1
162.138.132.161,53,53
115.52.14.139,122,10
171.113.186.34,27,142
238.148.251.106,123,15
115.40.69.132,121,29
245.73.198.242,53,5
245.252.18.85,120,2
239.185.43.226,245,8
245.252.29.212,118,3
227.64.174.70,60,3714
227.186.164.96,60,8
0.246.117.221,61,66
140.114.180.6,247,1
140.114.180.6,22,5
107.213.28.183,118,5
224.82.112.203,114,6
0.255.19.62,251,2
115.12.179.253,119,67
245.253.137.184,118,247
1.238.172.173,120,3
245.253.147.45,118,6
100.191.113.152,118,12
245.252.48.238,123,15
245.252.48.238,122,155
1.90.22.184,52,19
162.139.101.248,118,102
240.129.144.186,246,304
240.129.144.186,55,1
107.211.112.92,117,12
245.239.222.8,119,6
245.252.85.32,119,3
107.236.43.201,118,5
162.137.124.118,118,7
162.137.124.118,116,3
100.253.152.31,120,2
115.48.13.139,122,3
74.151.75.248,23,1
248.188.121.250,57,31
248.188.121.250,248,1
0.245.15.22,60,29
140.157.116.155,122,7
245.255.92.71,121,15
140.138.241.89,121,51
185.233.246.83,23,1
0.180.212.215,58,24
0.3.116.8,125,3
143.173.36.213,121,2
115.54.229.126,58,1
241.201.124.212,60,179
140.113.34.211,119,5
115.51.172.126,122,3
237.108.167.254,249,522
237.108.167.254,58,114
241.189.18.22,119,424
115.52.41.52,121,11
2.58.141.112,119,14
245.252.168.30,118,5
225.213.68.83,114,76
244.170.94.208,117,222
162.157.56.238,117,2
2.58.20.37,119,14
125.181.184.100,23,1
115.54.226.245,122,24
0.15.149.44,57,230
107.213.175.176,119,426
237.130.71.6,115,6
3.176.216.192,58,12
140.115.161.77,120,9
115.46.176.46,123,11
140.133.40.182,118,28
115.54.250.72,122,16
236.165.96.121,51,62
140.157.254.184,122,6
100.174.175.104,118,239
252.44.17.111,117,1
252.44.17.111,118,2
71.199.157.186,250,6
239.185.39.254,246,3
227.190.160.226,250,2
238.138.112.46,118,5
238.2.115.238,57,412
238.190.23.81,117,8
227.172.68.66,23,1
236.207.152.137,120,79
140.140.37.197,120,10
107.235.89.244,119,14754
140.143.136.126,118,9
107.214.203.60,119,15
115.46.133.236,122,42
115.51.249.226,122,3
245.38.173.86,244,2
241.201.96.61,60,4652
162.131.193.161,249,416
140.163.110.231,120,38
245.239.222.174,119,360
245.56.66.235,56,44
140.128.36.239,119,9
245.252.153.34,119,9
249.137.222.252,122,20
227.247.5.42,254,521
140.133.87.233,120,7
140.137.239.64,55,89
241.169.135.227,55,10756
137.142.66.3,249,51
